The following are some prefix circuits under level bound 7 with corresponding area, where each line represents a node:
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
23: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
24: connectedNodes=(16, 17), range=[0:3], left_bound=0, right_bound=3, level=3.
25: connectedNodes=(18, 19), range=[4:7], left_bound=4, right_bound=7, level=3.
26: connectedNodes=(20, 21), range=[8:11], left_bound=8, right_bound=11, level=3.
27: connectedNodes=(22, 23), range=[12:15], left_bound=12, right_bound=15, level=3.
28: connectedNodes=(24, 25), range=[0:7], left_bound=0, right_bound=7, level=4.
29: connectedNodes=(26, 27), range=[8:15], left_bound=8, right_bound=15, level=4.
30: connectedNodes=(28, 29), range=[0:15], left_bound=0, right_bound=15, level=5.
31: connectedNodes=(16, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
32: connectedNodes=(3, 4), range=[3:4], left_bound=3, right_bound=4, level=2.
33: connectedNodes=(31, 32), range=[0:4], left_bound=0, right_bound=4, level=4.
34: connectedNodes=(33, 5), range=[0:5], left_bound=0, right_bound=5, level=5.
35: connectedNodes=(34, 6), range=[0:6], left_bound=0, right_bound=6, level=6.
36: connectedNodes=(7, 8), range=[7:8], left_bound=7, right_bound=8, level=2.
37: connectedNodes=(35, 36), range=[0:8], left_bound=0, right_bound=8, level=7.
38: connectedNodes=(9, 10), range=[9:10], left_bound=9, right_bound=10, level=2.
39: connectedNodes=(38, 11), range=[9:11], left_bound=9, right_bound=11, level=3.
40: connectedNodes=(22, 14), range=[12:14], left_bound=12, right_bound=14, level=3.
41: connectedNodes=(28, 20), range=[0:9], left_bound=0, right_bound=9, level=5.
42: connectedNodes=(41, 10), range=[0:10], left_bound=0, right_bound=10, level=6.
43: connectedNodes=(42, 11), range=[0:11], left_bound=0, right_bound=11, level=7.
44: connectedNodes=(39, 12), range=[9:12], left_bound=9, right_bound=12, level=4.
45: connectedNodes=(36, 44), range=[7:12], left_bound=7, right_bound=12, level=5.
46: connectedNodes=(11, 40), range=[11:14], left_bound=11, right_bound=14, level=4.
47: connectedNodes=(42, 46), range=[0:14], left_bound=0, right_bound=14, level=7.
48: connectedNodes=(35, 45), range=[0:12], left_bound=0, right_bound=12, level=7.
49: connectedNodes=(11, 22), range=[11:13], left_bound=11, right_bound=13, level=3.
50: connectedNodes=(42, 49), range=[0:13], left_bound=0, right_bound=13, level=7.
area:
51
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
17: connectedNodes=(16, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
18: connectedNodes=(4, 5), range=[4:5], left_bound=4, right_bound=5, level=2.
19: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
20: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
21: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
22: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
23: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
24: connectedNodes=(3, 18), range=[3:5], left_bound=3, right_bound=5, level=3.
25: connectedNodes=(17, 24), range=[0:5], left_bound=0, right_bound=5, level=4.
26: connectedNodes=(25, 19), range=[0:7], left_bound=0, right_bound=7, level=5.
27: connectedNodes=(26, 20), range=[0:9], left_bound=0, right_bound=9, level=6.
28: connectedNodes=(27, 21), range=[0:11], left_bound=0, right_bound=11, level=7.
29: connectedNodes=(17, 3), range=[0:3], left_bound=0, right_bound=3, level=4.
30: connectedNodes=(29, 4), range=[0:4], left_bound=0, right_bound=4, level=5.
31: connectedNodes=(5, 6), range=[5:6], left_bound=5, right_bound=6, level=2.
32: connectedNodes=(30, 31), range=[0:6], left_bound=0, right_bound=6, level=6.
33: connectedNodes=(7, 8), range=[7:8], left_bound=7, right_bound=8, level=2.
34: connectedNodes=(32, 33), range=[0:8], left_bound=0, right_bound=8, level=7.
35: connectedNodes=(9, 10), range=[9:10], left_bound=9, right_bound=10, level=2.
36: connectedNodes=(11, 12), range=[11:12], left_bound=11, right_bound=12, level=2.
37: connectedNodes=(35, 36), range=[9:12], left_bound=9, right_bound=12, level=3.
38: connectedNodes=(37, 13), range=[9:13], left_bound=9, right_bound=13, level=4.
39: connectedNodes=(33, 35), range=[7:10], left_bound=7, right_bound=10, level=3.
40: connectedNodes=(32, 39), range=[0:10], left_bound=0, right_bound=10, level=7.
41: connectedNodes=(39, 36), range=[7:12], left_bound=7, right_bound=12, level=4.
42: connectedNodes=(32, 41), range=[0:12], left_bound=0, right_bound=12, level=7.
43: connectedNodes=(8, 38), range=[8:13], left_bound=8, right_bound=13, level=5.
44: connectedNodes=(26, 43), range=[0:13], left_bound=0, right_bound=13, level=6.
45: connectedNodes=(22, 14), range=[12:14], left_bound=12, right_bound=14, level=3.
46: connectedNodes=(21, 45), range=[10:14], left_bound=10, right_bound=14, level=4.
47: connectedNodes=(27, 46), range=[0:14], left_bound=0, right_bound=14, level=7.
48: connectedNodes=(43, 23), range=[8:15], left_bound=8, right_bound=15, level=6.
49: connectedNodes=(26, 48), range=[0:15], left_bound=0, right_bound=15, level=7.
area:
50
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
17: connectedNodes=(2, 3), range=[2:3], left_bound=2, right_bound=3, level=2.
18: connectedNodes=(16, 17), range=[0:3], left_bound=0, right_bound=3, level=3.
19: connectedNodes=(4, 5), range=[4:5], left_bound=4, right_bound=5, level=2.
20: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
21: connectedNodes=(19, 20), range=[4:7], left_bound=4, right_bound=7, level=3.
22: connectedNodes=(18, 21), range=[0:7], left_bound=0, right_bound=7, level=4.
23: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
24: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
25: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
26: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
27: connectedNodes=(23, 24), range=[8:11], left_bound=8, right_bound=11, level=3.
28: connectedNodes=(25, 26), range=[12:15], left_bound=12, right_bound=15, level=3.
29: connectedNodes=(27, 28), range=[8:15], left_bound=8, right_bound=15, level=4.
30: connectedNodes=(22, 29), range=[0:15], left_bound=0, right_bound=15, level=5.
31: connectedNodes=(16, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
32: connectedNodes=(18, 4), range=[0:4], left_bound=0, right_bound=4, level=4.
33: connectedNodes=(32, 5), range=[0:5], left_bound=0, right_bound=5, level=5.
34: connectedNodes=(33, 6), range=[0:6], left_bound=0, right_bound=6, level=6.
35: connectedNodes=(7, 8), range=[7:8], left_bound=7, right_bound=8, level=2.
36: connectedNodes=(34, 35), range=[0:8], left_bound=0, right_bound=8, level=7.
37: connectedNodes=(25, 14), range=[12:14], left_bound=12, right_bound=14, level=3.
38: connectedNodes=(22, 23), range=[0:9], left_bound=0, right_bound=9, level=5.
39: connectedNodes=(38, 10), range=[0:10], left_bound=0, right_bound=10, level=6.
40: connectedNodes=(39, 11), range=[0:11], left_bound=0, right_bound=11, level=7.
41: connectedNodes=(27, 12), range=[8:12], left_bound=8, right_bound=12, level=4.
42: connectedNodes=(20, 41), range=[6:12], left_bound=6, right_bound=12, level=5.
43: connectedNodes=(33, 42), range=[0:12], left_bound=0, right_bound=12, level=6.
44: connectedNodes=(27, 37), range=[8:14], left_bound=8, right_bound=14, level=4.
45: connectedNodes=(27, 25), range=[8:13], left_bound=8, right_bound=13, level=4.
46: connectedNodes=(22, 45), range=[0:13], left_bound=0, right_bound=13, level=5.
47: connectedNodes=(22, 44), range=[0:14], left_bound=0, right_bound=14, level=5.
area:
48
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
17: connectedNodes=(2, 3), range=[2:3], left_bound=2, right_bound=3, level=2.
18: connectedNodes=(4, 5), range=[4:5], left_bound=4, right_bound=5, level=2.
19: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
20: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
21: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
22: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
23: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
24: connectedNodes=(16, 17), range=[0:3], left_bound=0, right_bound=3, level=3.
25: connectedNodes=(18, 19), range=[4:7], left_bound=4, right_bound=7, level=3.
26: connectedNodes=(20, 21), range=[8:11], left_bound=8, right_bound=11, level=3.
27: connectedNodes=(22, 23), range=[12:15], left_bound=12, right_bound=15, level=3.
28: connectedNodes=(24, 25), range=[0:7], left_bound=0, right_bound=7, level=4.
29: connectedNodes=(26, 27), range=[8:15], left_bound=8, right_bound=15, level=4.
30: connectedNodes=(28, 29), range=[0:15], left_bound=0, right_bound=15, level=5.
31: connectedNodes=(16, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
32: connectedNodes=(3, 4), range=[3:4], left_bound=3, right_bound=4, level=2.
33: connectedNodes=(31, 32), range=[0:4], left_bound=0, right_bound=4, level=4.
34: connectedNodes=(33, 5), range=[0:5], left_bound=0, right_bound=5, level=5.
35: connectedNodes=(19, 8), range=[6:8], left_bound=6, right_bound=8, level=3.
36: connectedNodes=(34, 35), range=[0:8], left_bound=0, right_bound=8, level=6.
37: connectedNodes=(36, 9), range=[0:9], left_bound=0, right_bound=9, level=7.
38: connectedNodes=(9, 10), range=[9:10], left_bound=9, right_bound=10, level=2.
39: connectedNodes=(13, 14), range=[13:14], left_bound=13, right_bound=14, level=2.
40: connectedNodes=(34, 6), range=[0:6], left_bound=0, right_bound=6, level=6.
41: connectedNodes=(28, 26), range=[0:11], left_bound=0, right_bound=11, level=5.
42: connectedNodes=(12, 39), range=[12:14], left_bound=12, right_bound=14, level=3.
43: connectedNodes=(36, 38), range=[0:10], left_bound=0, right_bound=10, level=7.
44: connectedNodes=(41, 42), range=[0:14], left_bound=0, right_bound=14, level=6.
45: connectedNodes=(41, 12), range=[0:12], left_bound=0, right_bound=12, level=6.
46: connectedNodes=(45, 13), range=[0:13], left_bound=0, right_bound=13, level=7.
area:
47
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
17: connectedNodes=(2, 3), range=[2:3], left_bound=2, right_bound=3, level=2.
18: connectedNodes=(16, 17), range=[0:3], left_bound=0, right_bound=3, level=3.
19: connectedNodes=(18, 4), range=[0:4], left_bound=0, right_bound=4, level=4.
20: connectedNodes=(19, 5), range=[0:5], left_bound=0, right_bound=5, level=5.
21: connectedNodes=(20, 6), range=[0:6], left_bound=0, right_bound=6, level=6.
22: connectedNodes=(21, 7), range=[0:7], left_bound=0, right_bound=7, level=7.
23: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
24: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
25: connectedNodes=(16, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
26: connectedNodes=(7, 8), range=[7:8], left_bound=7, right_bound=8, level=2.
27: connectedNodes=(26, 9), range=[7:9], left_bound=7, right_bound=9, level=3.
28: connectedNodes=(21, 27), range=[0:9], left_bound=0, right_bound=9, level=7.
29: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
30: connectedNodes=(29, 8), range=[6:8], left_bound=6, right_bound=8, level=3.
31: connectedNodes=(30, 9), range=[6:9], left_bound=6, right_bound=9, level=4.
32: connectedNodes=(31, 10), range=[6:10], left_bound=6, right_bound=10, level=5.
33: connectedNodes=(20, 32), range=[0:10], left_bound=0, right_bound=10, level=6.
34: connectedNodes=(33, 11), range=[0:11], left_bound=0, right_bound=11, level=7.
35: connectedNodes=(23, 24), range=[10:13], left_bound=10, right_bound=13, level=3.
36: connectedNodes=(27, 35), range=[7:13], left_bound=7, right_bound=13, level=4.
37: connectedNodes=(21, 36), range=[0:13], left_bound=0, right_bound=13, level=7.
38: connectedNodes=(21, 26), range=[0:8], left_bound=0, right_bound=8, level=7.
39: connectedNodes=(23, 12), range=[10:12], left_bound=10, right_bound=12, level=3.
40: connectedNodes=(27, 39), range=[7:12], left_bound=7, right_bound=12, level=4.
41: connectedNodes=(21, 40), range=[0:12], left_bound=0, right_bound=12, level=7.
42: connectedNodes=(24, 14), range=[12:14], left_bound=12, right_bound=14, level=3.
43: connectedNodes=(11, 42), range=[11:14], left_bound=11, right_bound=14, level=4.
44: connectedNodes=(33, 43), range=[0:14], left_bound=0, right_bound=14, level=7.
45: connectedNodes=(43, 15), range=[11:15], left_bound=11, right_bound=15, level=5.
46: connectedNodes=(33, 45), range=[0:15], left_bound=0, right_bound=15, level=7.
area:
47
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
17: connectedNodes=(16, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
18: connectedNodes=(4, 5), range=[4:5], left_bound=4, right_bound=5, level=2.
19: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
20: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
21: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
22: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
23: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
24: connectedNodes=(17, 3), range=[0:3], left_bound=0, right_bound=3, level=4.
25: connectedNodes=(18, 19), range=[4:7], left_bound=4, right_bound=7, level=3.
26: connectedNodes=(20, 21), range=[8:11], left_bound=8, right_bound=11, level=3.
27: connectedNodes=(24, 25), range=[0:7], left_bound=0, right_bound=7, level=5.
28: connectedNodes=(24, 4), range=[0:4], left_bound=0, right_bound=4, level=5.
29: connectedNodes=(28, 5), range=[0:5], left_bound=0, right_bound=5, level=6.
30: connectedNodes=(29, 6), range=[0:6], left_bound=0, right_bound=6, level=7.
31: connectedNodes=(27, 8), range=[0:8], left_bound=0, right_bound=8, level=6.
32: connectedNodes=(27, 26), range=[0:11], left_bound=0, right_bound=11, level=6.
33: connectedNodes=(22, 14), range=[12:14], left_bound=12, right_bound=14, level=3.
34: connectedNodes=(22, 23), range=[12:15], left_bound=12, right_bound=15, level=3.
35: connectedNodes=(26, 34), range=[8:15], left_bound=8, right_bound=15, level=4.
36: connectedNodes=(27, 35), range=[0:15], left_bound=0, right_bound=15, level=6.
37: connectedNodes=(20, 10), range=[8:10], left_bound=8, right_bound=10, level=3.
38: connectedNodes=(27, 37), range=[0:10], left_bound=0, right_bound=10, level=6.
39: connectedNodes=(11, 33), range=[11:14], left_bound=11, right_bound=14, level=4.
40: connectedNodes=(37, 39), range=[8:14], left_bound=8, right_bound=14, level=5.
41: connectedNodes=(27, 40), range=[0:14], left_bound=0, right_bound=14, level=6.
42: connectedNodes=(31, 9), range=[0:9], left_bound=0, right_bound=9, level=7.
43: connectedNodes=(32, 12), range=[0:12], left_bound=0, right_bound=12, level=7.
44: connectedNodes=(11, 22), range=[11:13], left_bound=11, right_bound=13, level=3.
45: connectedNodes=(38, 44), range=[0:13], left_bound=0, right_bound=13, level=7.
area:
46
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
17: connectedNodes=(2, 3), range=[2:3], left_bound=2, right_bound=3, level=2.
18: connectedNodes=(16, 17), range=[0:3], left_bound=0, right_bound=3, level=3.
19: connectedNodes=(4, 5), range=[4:5], left_bound=4, right_bound=5, level=2.
20: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
21: connectedNodes=(19, 20), range=[4:7], left_bound=4, right_bound=7, level=3.
22: connectedNodes=(18, 21), range=[0:7], left_bound=0, right_bound=7, level=4.
23: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
24: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
25: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
26: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
27: connectedNodes=(23, 24), range=[8:11], left_bound=8, right_bound=11, level=3.
28: connectedNodes=(25, 26), range=[12:15], left_bound=12, right_bound=15, level=3.
29: connectedNodes=(27, 28), range=[8:15], left_bound=8, right_bound=15, level=4.
30: connectedNodes=(22, 29), range=[0:15], left_bound=0, right_bound=15, level=5.
31: connectedNodes=(16, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
32: connectedNodes=(18, 4), range=[0:4], left_bound=0, right_bound=4, level=4.
33: connectedNodes=(22, 8), range=[0:8], left_bound=0, right_bound=8, level=5.
34: connectedNodes=(23, 10), range=[8:10], left_bound=8, right_bound=10, level=3.
35: connectedNodes=(22, 27), range=[0:11], left_bound=0, right_bound=11, level=5.
36: connectedNodes=(25, 14), range=[12:14], left_bound=12, right_bound=14, level=3.
37: connectedNodes=(7, 23), range=[7:9], left_bound=7, right_bound=9, level=3.
38: connectedNodes=(22, 34), range=[0:10], left_bound=0, right_bound=10, level=5.
39: connectedNodes=(35, 25), range=[0:13], left_bound=0, right_bound=13, level=6.
40: connectedNodes=(35, 36), range=[0:14], left_bound=0, right_bound=14, level=6.
41: connectedNodes=(18, 19), range=[0:5], left_bound=0, right_bound=5, level=4.
42: connectedNodes=(41, 6), range=[0:6], left_bound=0, right_bound=6, level=5.
43: connectedNodes=(42, 37), range=[0:9], left_bound=0, right_bound=9, level=6.
44: connectedNodes=(24, 12), range=[10:12], left_bound=10, right_bound=12, level=3.
45: connectedNodes=(43, 44), range=[0:12], left_bound=0, right_bound=12, level=7.
area:
46
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
