# Use 2 iterations and 216.4053s to generate a full prefix circuitThe following are some prefix circuits under level bound 9 with corresponding area, where each line represents a node:
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
23: connectedNodes=(None, None), range=[23:23], left_bound=23, right_bound=23, level=1.
24: connectedNodes=(None, None), range=[24:24], left_bound=24, right_bound=24, level=1.
25: connectedNodes=(None, None), range=[25:25], left_bound=25, right_bound=25, level=1.
26: connectedNodes=(None, None), range=[26:26], left_bound=26, right_bound=26, level=1.
27: connectedNodes=(None, None), range=[27:27], left_bound=27, right_bound=27, level=1.
28: connectedNodes=(None, None), range=[28:28], left_bound=28, right_bound=28, level=1.
29: connectedNodes=(None, None), range=[29:29], left_bound=29, right_bound=29, level=1.
30: connectedNodes=(None, None), range=[30:30], left_bound=30, right_bound=30, level=1.
31: connectedNodes=(None, None), range=[31:31], left_bound=31, right_bound=31, level=1.
32: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
33: connectedNodes=(1, 2), range=[1:2], left_bound=1, right_bound=2, level=2.
34: connectedNodes=(2, 3), range=[2:3], left_bound=2, right_bound=3, level=2.
35: connectedNodes=(3, 4), range=[3:4], left_bound=3, right_bound=4, level=2.
36: connectedNodes=(4, 5), range=[4:5], left_bound=4, right_bound=5, level=2.
37: connectedNodes=(5, 6), range=[5:6], left_bound=5, right_bound=6, level=2.
38: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
39: connectedNodes=(7, 8), range=[7:8], left_bound=7, right_bound=8, level=2.
40: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
41: connectedNodes=(9, 10), range=[9:10], left_bound=9, right_bound=10, level=2.
42: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
43: connectedNodes=(11, 12), range=[11:12], left_bound=11, right_bound=12, level=2.
44: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
45: connectedNodes=(13, 14), range=[13:14], left_bound=13, right_bound=14, level=2.
46: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
47: connectedNodes=(15, 16), range=[15:16], left_bound=15, right_bound=16, level=2.
48: connectedNodes=(16, 17), range=[16:17], left_bound=16, right_bound=17, level=2.
49: connectedNodes=(17, 18), range=[17:18], left_bound=17, right_bound=18, level=2.
50: connectedNodes=(18, 19), range=[18:19], left_bound=18, right_bound=19, level=2.
51: connectedNodes=(19, 20), range=[19:20], left_bound=19, right_bound=20, level=2.
52: connectedNodes=(20, 21), range=[20:21], left_bound=20, right_bound=21, level=2.
53: connectedNodes=(21, 22), range=[21:22], left_bound=21, right_bound=22, level=2.
54: connectedNodes=(22, 23), range=[22:23], left_bound=22, right_bound=23, level=2.
55: connectedNodes=(23, 24), range=[23:24], left_bound=23, right_bound=24, level=2.
56: connectedNodes=(24, 25), range=[24:25], left_bound=24, right_bound=25, level=2.
57: connectedNodes=(25, 26), range=[25:26], left_bound=25, right_bound=26, level=2.
58: connectedNodes=(26, 27), range=[26:27], left_bound=26, right_bound=27, level=2.
59: connectedNodes=(27, 28), range=[27:28], left_bound=27, right_bound=28, level=2.
60: connectedNodes=(28, 29), range=[28:29], left_bound=28, right_bound=29, level=2.
61: connectedNodes=(29, 30), range=[29:30], left_bound=29, right_bound=30, level=2.
62: connectedNodes=(30, 31), range=[30:31], left_bound=30, right_bound=31, level=2.
63: connectedNodes=(0, 33), range=[0:2], left_bound=0, right_bound=2, level=3.
64: connectedNodes=(32, 34), range=[0:3], left_bound=0, right_bound=3, level=3.
65: connectedNodes=(33, 35), range=[1:4], left_bound=1, right_bound=4, level=3.
66: connectedNodes=(34, 36), range=[2:5], left_bound=2, right_bound=5, level=3.
67: connectedNodes=(35, 37), range=[3:6], left_bound=3, right_bound=6, level=3.
68: connectedNodes=(36, 38), range=[4:7], left_bound=4, right_bound=7, level=3.
69: connectedNodes=(37, 39), range=[5:8], left_bound=5, right_bound=8, level=3.
70: connectedNodes=(38, 40), range=[6:9], left_bound=6, right_bound=9, level=3.
71: connectedNodes=(39, 41), range=[7:10], left_bound=7, right_bound=10, level=3.
72: connectedNodes=(40, 42), range=[8:11], left_bound=8, right_bound=11, level=3.
73: connectedNodes=(41, 43), range=[9:12], left_bound=9, right_bound=12, level=3.
74: connectedNodes=(42, 44), range=[10:13], left_bound=10, right_bound=13, level=3.
75: connectedNodes=(43, 45), range=[11:14], left_bound=11, right_bound=14, level=3.
76: connectedNodes=(44, 46), range=[12:15], left_bound=12, right_bound=15, level=3.
77: connectedNodes=(45, 47), range=[13:16], left_bound=13, right_bound=16, level=3.
78: connectedNodes=(46, 48), range=[14:17], left_bound=14, right_bound=17, level=3.
79: connectedNodes=(47, 49), range=[15:18], left_bound=15, right_bound=18, level=3.
80: connectedNodes=(48, 50), range=[16:19], left_bound=16, right_bound=19, level=3.
81: connectedNodes=(49, 51), range=[17:20], left_bound=17, right_bound=20, level=3.
82: connectedNodes=(50, 52), range=[18:21], left_bound=18, right_bound=21, level=3.
83: connectedNodes=(51, 53), range=[19:22], left_bound=19, right_bound=22, level=3.
84: connectedNodes=(52, 54), range=[20:23], left_bound=20, right_bound=23, level=3.
85: connectedNodes=(53, 55), range=[21:24], left_bound=21, right_bound=24, level=3.
86: connectedNodes=(54, 56), range=[22:25], left_bound=22, right_bound=25, level=3.
87: connectedNodes=(55, 57), range=[23:26], left_bound=23, right_bound=26, level=3.
88: connectedNodes=(56, 58), range=[24:27], left_bound=24, right_bound=27, level=3.
89: connectedNodes=(57, 59), range=[25:28], left_bound=25, right_bound=28, level=3.
90: connectedNodes=(58, 60), range=[26:29], left_bound=26, right_bound=29, level=3.
91: connectedNodes=(59, 61), range=[27:30], left_bound=27, right_bound=30, level=3.
92: connectedNodes=(60, 62), range=[28:31], left_bound=28, right_bound=31, level=3.
93: connectedNodes=(0, 65), range=[0:4], left_bound=0, right_bound=4, level=4.
94: connectedNodes=(32, 66), range=[0:5], left_bound=0, right_bound=5, level=4.
95: connectedNodes=(63, 67), range=[0:6], left_bound=0, right_bound=6, level=4.
96: connectedNodes=(64, 68), range=[0:7], left_bound=0, right_bound=7, level=4.
97: connectedNodes=(65, 69), range=[1:8], left_bound=1, right_bound=8, level=4.
98: connectedNodes=(66, 70), range=[2:9], left_bound=2, right_bound=9, level=4.
99: connectedNodes=(67, 71), range=[3:10], left_bound=3, right_bound=10, level=4.
100: connectedNodes=(68, 72), range=[4:11], left_bound=4, right_bound=11, level=4.
101: connectedNodes=(69, 73), range=[5:12], left_bound=5, right_bound=12, level=4.
102: connectedNodes=(70, 74), range=[6:13], left_bound=6, right_bound=13, level=4.
103: connectedNodes=(71, 75), range=[7:14], left_bound=7, right_bound=14, level=4.
104: connectedNodes=(72, 76), range=[8:15], left_bound=8, right_bound=15, level=4.
105: connectedNodes=(73, 77), range=[9:16], left_bound=9, right_bound=16, level=4.
106: connectedNodes=(74, 78), range=[10:17], left_bound=10, right_bound=17, level=4.
107: connectedNodes=(75, 79), range=[11:18], left_bound=11, right_bound=18, level=4.
108: connectedNodes=(76, 80), range=[12:19], left_bound=12, right_bound=19, level=4.
109: connectedNodes=(77, 81), range=[13:20], left_bound=13, right_bound=20, level=4.
110: connectedNodes=(78, 82), range=[14:21], left_bound=14, right_bound=21, level=4.
111: connectedNodes=(79, 83), range=[15:22], left_bound=15, right_bound=22, level=4.
112: connectedNodes=(80, 84), range=[16:23], left_bound=16, right_bound=23, level=4.
113: connectedNodes=(81, 85), range=[17:24], left_bound=17, right_bound=24, level=4.
114: connectedNodes=(82, 86), range=[18:25], left_bound=18, right_bound=25, level=4.
115: connectedNodes=(83, 87), range=[19:26], left_bound=19, right_bound=26, level=4.
116: connectedNodes=(84, 88), range=[20:27], left_bound=20, right_bound=27, level=4.
117: connectedNodes=(85, 89), range=[21:28], left_bound=21, right_bound=28, level=4.
118: connectedNodes=(86, 90), range=[22:29], left_bound=22, right_bound=29, level=4.
119: connectedNodes=(87, 91), range=[23:30], left_bound=23, right_bound=30, level=4.
120: connectedNodes=(88, 92), range=[24:31], left_bound=24, right_bound=31, level=4.
121: connectedNodes=(0, 97), range=[0:8], left_bound=0, right_bound=8, level=5.
122: connectedNodes=(32, 98), range=[0:9], left_bound=0, right_bound=9, level=5.
123: connectedNodes=(63, 99), range=[0:10], left_bound=0, right_bound=10, level=5.
124: connectedNodes=(64, 100), range=[0:11], left_bound=0, right_bound=11, level=5.
125: connectedNodes=(93, 101), range=[0:12], left_bound=0, right_bound=12, level=5.
126: connectedNodes=(94, 102), range=[0:13], left_bound=0, right_bound=13, level=5.
127: connectedNodes=(95, 103), range=[0:14], left_bound=0, right_bound=14, level=5.
128: connectedNodes=(96, 104), range=[0:15], left_bound=0, right_bound=15, level=5.
129: connectedNodes=(97, 105), range=[1:16], left_bound=1, right_bound=16, level=5.
130: connectedNodes=(98, 106), range=[2:17], left_bound=2, right_bound=17, level=5.
131: connectedNodes=(99, 107), range=[3:18], left_bound=3, right_bound=18, level=5.
132: connectedNodes=(100, 108), range=[4:19], left_bound=4, right_bound=19, level=5.
133: connectedNodes=(101, 109), range=[5:20], left_bound=5, right_bound=20, level=5.
134: connectedNodes=(102, 110), range=[6:21], left_bound=6, right_bound=21, level=5.
135: connectedNodes=(103, 111), range=[7:22], left_bound=7, right_bound=22, level=5.
136: connectedNodes=(104, 112), range=[8:23], left_bound=8, right_bound=23, level=5.
137: connectedNodes=(105, 113), range=[9:24], left_bound=9, right_bound=24, level=5.
138: connectedNodes=(106, 114), range=[10:25], left_bound=10, right_bound=25, level=5.
139: connectedNodes=(107, 115), range=[11:26], left_bound=11, right_bound=26, level=5.
140: connectedNodes=(108, 116), range=[12:27], left_bound=12, right_bound=27, level=5.
141: connectedNodes=(109, 117), range=[13:28], left_bound=13, right_bound=28, level=5.
142: connectedNodes=(110, 118), range=[14:29], left_bound=14, right_bound=29, level=5.
143: connectedNodes=(111, 119), range=[15:30], left_bound=15, right_bound=30, level=5.
144: connectedNodes=(112, 120), range=[16:31], left_bound=16, right_bound=31, level=5.
145: connectedNodes=(0, 129), range=[0:16], left_bound=0, right_bound=16, level=6.
146: connectedNodes=(32, 130), range=[0:17], left_bound=0, right_bound=17, level=6.
147: connectedNodes=(63, 131), range=[0:18], left_bound=0, right_bound=18, level=6.
148: connectedNodes=(64, 132), range=[0:19], left_bound=0, right_bound=19, level=6.
149: connectedNodes=(93, 133), range=[0:20], left_bound=0, right_bound=20, level=6.
150: connectedNodes=(94, 134), range=[0:21], left_bound=0, right_bound=21, level=6.
151: connectedNodes=(95, 135), range=[0:22], left_bound=0, right_bound=22, level=6.
152: connectedNodes=(96, 136), range=[0:23], left_bound=0, right_bound=23, level=6.
153: connectedNodes=(121, 137), range=[0:24], left_bound=0, right_bound=24, level=6.
154: connectedNodes=(122, 138), range=[0:25], left_bound=0, right_bound=25, level=6.
155: connectedNodes=(123, 139), range=[0:26], left_bound=0, right_bound=26, level=6.
156: connectedNodes=(124, 140), range=[0:27], left_bound=0, right_bound=27, level=6.
157: connectedNodes=(125, 141), range=[0:28], left_bound=0, right_bound=28, level=6.
158: connectedNodes=(126, 142), range=[0:29], left_bound=0, right_bound=29, level=6.
159: connectedNodes=(127, 143), range=[0:30], left_bound=0, right_bound=30, level=6.
160: connectedNodes=(128, 144), range=[0:31], left_bound=0, right_bound=31, level=6.
area:
161
