The following are some prefix circuits under level bound 6 with corresponding area, where each line represents a node:
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
23: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
24: connectedNodes=(23, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
25: connectedNodes=(3, 17), range=[3:5], left_bound=3, right_bound=5, level=3.
26: connectedNodes=(7, 8), range=[7:8], left_bound=7, right_bound=8, level=2.
27: connectedNodes=(5, 18), range=[5:7], left_bound=5, right_bound=7, level=3.
28: connectedNodes=(19, 10), range=[8:10], left_bound=8, right_bound=10, level=3.
29: connectedNodes=(11, 21), range=[11:13], left_bound=11, right_bound=13, level=3.
30: connectedNodes=(21, 14), range=[12:14], left_bound=12, right_bound=14, level=3.
31: connectedNodes=(24, 3), range=[0:3], left_bound=0, right_bound=3, level=4.
32: connectedNodes=(24, 25), range=[0:5], left_bound=0, right_bound=5, level=4.
33: connectedNodes=(31, 4), range=[0:4], left_bound=0, right_bound=4, level=5.
34: connectedNodes=(5, 6), range=[5:6], left_bound=5, right_bound=6, level=2.
35: connectedNodes=(33, 34), range=[0:6], left_bound=0, right_bound=6, level=6.
36: connectedNodes=(33, 27), range=[0:7], left_bound=0, right_bound=7, level=6.
37: connectedNodes=(20, 12), range=[10:12], left_bound=10, right_bound=12, level=3.
38: connectedNodes=(29, 14), range=[11:14], left_bound=11, right_bound=14, level=4.
39: connectedNodes=(13, 14), range=[13:14], left_bound=13, right_bound=14, level=2.
40: connectedNodes=(11, 12), range=[11:12], left_bound=11, right_bound=12, level=2.
41: connectedNodes=(18, 8), range=[6:8], left_bound=6, right_bound=8, level=3.
42: connectedNodes=(32, 41), range=[0:8], left_bound=0, right_bound=8, level=5.
43: connectedNodes=(42, 9), range=[0:9], left_bound=0, right_bound=9, level=6.
44: connectedNodes=(39, 15), range=[13:15], left_bound=13, right_bound=15, level=3.
45: connectedNodes=(28, 29), range=[8:13], left_bound=8, right_bound=13, level=4.
46: connectedNodes=(38, 15), range=[11:15], left_bound=11, right_bound=15, level=5.
47: connectedNodes=(18, 28), range=[6:10], left_bound=6, right_bound=10, level=4.
48: connectedNodes=(32, 47), range=[0:10], left_bound=0, right_bound=10, level=5.
49: connectedNodes=(48, 11), range=[0:11], left_bound=0, right_bound=11, level=6.
50: connectedNodes=(9, 10), range=[9:10], left_bound=9, right_bound=10, level=2.
51: connectedNodes=(50, 40), range=[9:12], left_bound=9, right_bound=12, level=3.
52: connectedNodes=(48, 40), range=[0:12], left_bound=0, right_bound=12, level=6.
53: connectedNodes=(47, 29), range=[6:13], left_bound=6, right_bound=13, level=5.
54: connectedNodes=(32, 53), range=[0:13], left_bound=0, right_bound=13, level=6.
55: connectedNodes=(48, 38), range=[0:14], left_bound=0, right_bound=14, level=6.
56: connectedNodes=(48, 46), range=[0:15], left_bound=0, right_bound=15, level=6.
area:
57
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
17: connectedNodes=(2, 3), range=[2:3], left_bound=2, right_bound=3, level=2.
18: connectedNodes=(4, 5), range=[4:5], left_bound=4, right_bound=5, level=2.
19: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
20: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
21: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
22: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
23: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
24: connectedNodes=(16, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
25: connectedNodes=(24, 3), range=[0:3], left_bound=0, right_bound=3, level=4.
26: connectedNodes=(18, 6), range=[4:6], left_bound=4, right_bound=6, level=3.
27: connectedNodes=(20, 10), range=[8:10], left_bound=8, right_bound=10, level=3.
28: connectedNodes=(25, 4), range=[0:4], left_bound=0, right_bound=4, level=5.
29: connectedNodes=(25, 18), range=[0:5], left_bound=0, right_bound=5, level=5.
30: connectedNodes=(25, 26), range=[0:6], left_bound=0, right_bound=6, level=5.
31: connectedNodes=(19, 20), range=[6:9], left_bound=6, right_bound=9, level=3.
32: connectedNodes=(7, 8), range=[7:8], left_bound=7, right_bound=8, level=2.
33: connectedNodes=(11, 12), range=[11:12], left_bound=11, right_bound=12, level=2.
34: connectedNodes=(30, 7), range=[0:7], left_bound=0, right_bound=7, level=6.
35: connectedNodes=(26, 32), range=[4:8], left_bound=4, right_bound=8, level=4.
36: connectedNodes=(25, 35), range=[0:8], left_bound=0, right_bound=8, level=5.
37: connectedNodes=(36, 9), range=[0:9], left_bound=0, right_bound=9, level=6.
38: connectedNodes=(31, 10), range=[6:10], left_bound=6, right_bound=10, level=4.
39: connectedNodes=(29, 38), range=[0:10], left_bound=0, right_bound=10, level=6.
40: connectedNodes=(9, 21), range=[9:11], left_bound=9, right_bound=11, level=3.
41: connectedNodes=(36, 40), range=[0:11], left_bound=0, right_bound=11, level=6.
42: connectedNodes=(40, 12), range=[9:12], left_bound=9, right_bound=12, level=4.
43: connectedNodes=(32, 42), range=[7:12], left_bound=7, right_bound=12, level=5.
44: connectedNodes=(30, 43), range=[0:12], left_bound=0, right_bound=12, level=6.
45: connectedNodes=(33, 13), range=[11:13], left_bound=11, right_bound=13, level=3.
46: connectedNodes=(42, 13), range=[9:13], left_bound=9, right_bound=13, level=5.
47: connectedNodes=(36, 46), range=[0:13], left_bound=0, right_bound=13, level=6.
48: connectedNodes=(45, 14), range=[11:14], left_bound=11, right_bound=14, level=4.
49: connectedNodes=(46, 23), range=[9:15], left_bound=9, right_bound=15, level=6.
50: connectedNodes=(22, 23), range=[12:15], left_bound=12, right_bound=15, level=3.
51: connectedNodes=(21, 50), range=[10:15], left_bound=10, right_bound=15, level=4.
52: connectedNodes=(31, 51), range=[6:15], left_bound=6, right_bound=15, level=5.
53: connectedNodes=(29, 52), range=[0:15], left_bound=0, right_bound=15, level=6.
54: connectedNodes=(22, 14), range=[12:14], left_bound=12, right_bound=14, level=3.
55: connectedNodes=(40, 54), range=[9:14], left_bound=9, right_bound=14, level=4.
56: connectedNodes=(36, 55), range=[0:14], left_bound=0, right_bound=14, level=6.
area:
57
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
17: connectedNodes=(2, 3), range=[2:3], left_bound=2, right_bound=3, level=2.
18: connectedNodes=(16, 17), range=[0:3], left_bound=0, right_bound=3, level=3.
19: connectedNodes=(4, 5), range=[4:5], left_bound=4, right_bound=5, level=2.
20: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
21: connectedNodes=(19, 20), range=[4:7], left_bound=4, right_bound=7, level=3.
22: connectedNodes=(18, 21), range=[0:7], left_bound=0, right_bound=7, level=4.
23: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
24: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
25: connectedNodes=(23, 24), range=[8:11], left_bound=8, right_bound=11, level=3.
26: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
27: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
28: connectedNodes=(26, 27), range=[12:15], left_bound=12, right_bound=15, level=3.
29: connectedNodes=(25, 28), range=[8:15], left_bound=8, right_bound=15, level=4.
30: connectedNodes=(22, 29), range=[0:15], left_bound=0, right_bound=15, level=5.
31: connectedNodes=(3, 4), range=[3:4], left_bound=3, right_bound=4, level=2.
32: connectedNodes=(5, 6), range=[5:6], left_bound=5, right_bound=6, level=2.
33: connectedNodes=(26, 14), range=[12:14], left_bound=12, right_bound=14, level=3.
34: connectedNodes=(16, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
35: connectedNodes=(34, 31), range=[0:4], left_bound=0, right_bound=4, level=4.
36: connectedNodes=(35, 5), range=[0:5], left_bound=0, right_bound=5, level=5.
37: connectedNodes=(36, 6), range=[0:6], left_bound=0, right_bound=6, level=6.
38: connectedNodes=(7, 8), range=[7:8], left_bound=7, right_bound=8, level=2.
39: connectedNodes=(32, 38), range=[5:8], left_bound=5, right_bound=8, level=3.
40: connectedNodes=(35, 39), range=[0:8], left_bound=0, right_bound=8, level=5.
41: connectedNodes=(23, 10), range=[8:10], left_bound=8, right_bound=10, level=3.
42: connectedNodes=(25, 12), range=[8:12], left_bound=8, right_bound=12, level=4.
43: connectedNodes=(13, 14), range=[13:14], left_bound=13, right_bound=14, level=2.
44: connectedNodes=(25, 33), range=[8:14], left_bound=8, right_bound=14, level=4.
45: connectedNodes=(40, 9), range=[0:9], left_bound=0, right_bound=9, level=6.
46: connectedNodes=(9, 10), range=[9:10], left_bound=9, right_bound=10, level=2.
47: connectedNodes=(46, 11), range=[9:11], left_bound=9, right_bound=11, level=3.
48: connectedNodes=(39, 47), range=[5:11], left_bound=5, right_bound=11, level=4.
49: connectedNodes=(35, 48), range=[0:11], left_bound=0, right_bound=11, level=5.
50: connectedNodes=(49, 12), range=[0:12], left_bound=0, right_bound=12, level=6.
51: connectedNodes=(40, 46), range=[0:10], left_bound=0, right_bound=10, level=6.
52: connectedNodes=(49, 26), range=[0:13], left_bound=0, right_bound=13, level=6.
53: connectedNodes=(49, 33), range=[0:14], left_bound=0, right_bound=14, level=6.
area:
54
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(2, 3), range=[2:3], left_bound=2, right_bound=3, level=2.
17: connectedNodes=(4, 5), range=[4:5], left_bound=4, right_bound=5, level=2.
18: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
19: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
20: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
21: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
22: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
23: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
24: connectedNodes=(23, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
25: connectedNodes=(24, 3), range=[0:3], left_bound=0, right_bound=3, level=4.
26: connectedNodes=(25, 17), range=[0:5], left_bound=0, right_bound=5, level=5.
27: connectedNodes=(25, 4), range=[0:4], left_bound=0, right_bound=4, level=5.
28: connectedNodes=(26, 6), range=[0:6], left_bound=0, right_bound=6, level=6.
29: connectedNodes=(5, 18), range=[5:7], left_bound=5, right_bound=7, level=3.
30: connectedNodes=(27, 29), range=[0:7], left_bound=0, right_bound=7, level=6.
31: connectedNodes=(29, 19), range=[5:9], left_bound=5, right_bound=9, level=4.
32: connectedNodes=(9, 20), range=[9:11], left_bound=9, right_bound=11, level=3.
33: connectedNodes=(20, 12), range=[10:12], left_bound=10, right_bound=12, level=3.
34: connectedNodes=(29, 8), range=[5:8], left_bound=5, right_bound=8, level=4.
35: connectedNodes=(27, 34), range=[0:8], left_bound=0, right_bound=8, level=6.
36: connectedNodes=(18, 19), range=[6:9], left_bound=6, right_bound=9, level=3.
37: connectedNodes=(32, 12), range=[9:12], left_bound=9, right_bound=12, level=4.
38: connectedNodes=(17, 36), range=[4:9], left_bound=4, right_bound=9, level=4.
39: connectedNodes=(25, 38), range=[0:9], left_bound=0, right_bound=9, level=5.
40: connectedNodes=(39, 10), range=[0:10], left_bound=0, right_bound=10, level=6.
41: connectedNodes=(36, 20), range=[6:11], left_bound=6, right_bound=11, level=4.
42: connectedNodes=(26, 41), range=[0:11], left_bound=0, right_bound=11, level=6.
43: connectedNodes=(11, 21), range=[11:13], left_bound=11, right_bound=13, level=3.
44: connectedNodes=(39, 33), range=[0:12], left_bound=0, right_bound=12, level=6.
45: connectedNodes=(33, 13), range=[10:13], left_bound=10, right_bound=13, level=4.
46: connectedNodes=(39, 45), range=[0:13], left_bound=0, right_bound=13, level=6.
47: connectedNodes=(13, 14), range=[13:14], left_bound=13, right_bound=14, level=2.
48: connectedNodes=(47, 15), range=[13:15], left_bound=13, right_bound=15, level=3.
49: connectedNodes=(45, 22), range=[10:15], left_bound=10, right_bound=15, level=5.
50: connectedNodes=(39, 49), range=[0:15], left_bound=0, right_bound=15, level=6.
51: connectedNodes=(45, 14), range=[10:14], left_bound=10, right_bound=14, level=5.
52: connectedNodes=(39, 51), range=[0:14], left_bound=0, right_bound=14, level=6.
area:
53
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
17: connectedNodes=(2, 3), range=[2:3], left_bound=2, right_bound=3, level=2.
18: connectedNodes=(16, 17), range=[0:3], left_bound=0, right_bound=3, level=3.
19: connectedNodes=(4, 5), range=[4:5], left_bound=4, right_bound=5, level=2.
20: connectedNodes=(18, 19), range=[0:5], left_bound=0, right_bound=5, level=4.
21: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
22: connectedNodes=(20, 21), range=[0:7], left_bound=0, right_bound=7, level=5.
23: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
24: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
25: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
26: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
27: connectedNodes=(16, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
28: connectedNodes=(3, 4), range=[3:4], left_bound=3, right_bound=4, level=2.
29: connectedNodes=(27, 28), range=[0:4], left_bound=0, right_bound=4, level=4.
30: connectedNodes=(5, 6), range=[5:6], left_bound=5, right_bound=6, level=2.
31: connectedNodes=(29, 30), range=[0:6], left_bound=0, right_bound=6, level=5.
32: connectedNodes=(7, 8), range=[7:8], left_bound=7, right_bound=8, level=2.
33: connectedNodes=(31, 32), range=[0:8], left_bound=0, right_bound=8, level=6.
34: connectedNodes=(21, 23), range=[6:9], left_bound=6, right_bound=9, level=3.
35: connectedNodes=(20, 34), range=[0:9], left_bound=0, right_bound=9, level=5.
36: connectedNodes=(35, 10), range=[0:10], left_bound=0, right_bound=10, level=6.
37: connectedNodes=(9, 24), range=[9:11], left_bound=9, right_bound=11, level=3.
38: connectedNodes=(35, 24), range=[0:11], left_bound=0, right_bound=11, level=6.
39: connectedNodes=(11, 25), range=[11:13], left_bound=11, right_bound=13, level=3.
40: connectedNodes=(37, 25), range=[9:13], left_bound=9, right_bound=13, level=4.
41: connectedNodes=(24, 25), range=[10:13], left_bound=10, right_bound=13, level=3.
42: connectedNodes=(13, 14), range=[13:14], left_bound=13, right_bound=14, level=2.
43: connectedNodes=(40, 26), range=[9:15], left_bound=9, right_bound=15, level=5.
44: connectedNodes=(24, 12), range=[10:12], left_bound=10, right_bound=12, level=3.
45: connectedNodes=(42, 15), range=[13:15], left_bound=13, right_bound=15, level=3.
46: connectedNodes=(35, 44), range=[0:12], left_bound=0, right_bound=12, level=6.
47: connectedNodes=(35, 41), range=[0:13], left_bound=0, right_bound=13, level=6.
48: connectedNodes=(25, 26), range=[12:15], left_bound=12, right_bound=15, level=3.
49: connectedNodes=(44, 42), range=[10:14], left_bound=10, right_bound=14, level=4.
50: connectedNodes=(49, 15), range=[10:15], left_bound=10, right_bound=15, level=5.
51: connectedNodes=(35, 49), range=[0:14], left_bound=0, right_bound=14, level=6.
52: connectedNodes=(35, 50), range=[0:15], left_bound=0, right_bound=15, level=6.
area:
53
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
17: connectedNodes=(2, 3), range=[2:3], left_bound=2, right_bound=3, level=2.
18: connectedNodes=(16, 17), range=[0:3], left_bound=0, right_bound=3, level=3.
19: connectedNodes=(4, 5), range=[4:5], left_bound=4, right_bound=5, level=2.
20: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
21: connectedNodes=(19, 20), range=[4:7], left_bound=4, right_bound=7, level=3.
22: connectedNodes=(18, 21), range=[0:7], left_bound=0, right_bound=7, level=4.
23: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
24: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
25: connectedNodes=(23, 24), range=[8:11], left_bound=8, right_bound=11, level=3.
26: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
27: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
28: connectedNodes=(26, 27), range=[12:15], left_bound=12, right_bound=15, level=3.
29: connectedNodes=(25, 28), range=[8:15], left_bound=8, right_bound=15, level=4.
30: connectedNodes=(22, 29), range=[0:15], left_bound=0, right_bound=15, level=5.
31: connectedNodes=(16, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
32: connectedNodes=(18, 4), range=[0:4], left_bound=0, right_bound=4, level=4.
33: connectedNodes=(32, 5), range=[0:5], left_bound=0, right_bound=5, level=5.
34: connectedNodes=(33, 6), range=[0:6], left_bound=0, right_bound=6, level=6.
35: connectedNodes=(7, 8), range=[7:8], left_bound=7, right_bound=8, level=2.
36: connectedNodes=(6, 35), range=[6:8], left_bound=6, right_bound=8, level=3.
37: connectedNodes=(5, 36), range=[5:8], left_bound=5, right_bound=8, level=4.
38: connectedNodes=(32, 37), range=[0:8], left_bound=0, right_bound=8, level=5.
39: connectedNodes=(38, 9), range=[0:9], left_bound=0, right_bound=9, level=6.
40: connectedNodes=(9, 10), range=[9:10], left_bound=9, right_bound=10, level=2.
41: connectedNodes=(36, 40), range=[6:10], left_bound=6, right_bound=10, level=4.
42: connectedNodes=(33, 41), range=[0:10], left_bound=0, right_bound=10, level=6.
43: connectedNodes=(40, 11), range=[9:11], left_bound=9, right_bound=11, level=3.
44: connectedNodes=(38, 43), range=[0:11], left_bound=0, right_bound=11, level=6.
45: connectedNodes=(25, 12), range=[8:12], left_bound=8, right_bound=12, level=4.
46: connectedNodes=(43, 26), range=[9:13], left_bound=9, right_bound=13, level=4.
47: connectedNodes=(22, 45), range=[0:12], left_bound=0, right_bound=12, level=5.
48: connectedNodes=(47, 13), range=[0:13], left_bound=0, right_bound=13, level=6.
49: connectedNodes=(46, 14), range=[9:14], left_bound=9, right_bound=14, level=5.
50: connectedNodes=(36, 49), range=[6:14], left_bound=6, right_bound=14, level=6.
51: connectedNodes=(38, 49), range=[0:14], left_bound=0, right_bound=14, level=6.
area:
52
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
