The following are some prefix circuits under level bound 8 with corresponding area, where each line represents a node:
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
23: connectedNodes=(7, 8), range=[7:8], left_bound=7, right_bound=8, level=2.
24: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
25: connectedNodes=(9, 10), range=[9:10], left_bound=9, right_bound=10, level=2.
26: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
27: connectedNodes=(11, 12), range=[11:12], left_bound=11, right_bound=12, level=2.
28: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
29: connectedNodes=(13, 14), range=[13:14], left_bound=13, right_bound=14, level=2.
30: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
31: connectedNodes=(0, 17), range=[0:2], left_bound=0, right_bound=2, level=3.
32: connectedNodes=(16, 18), range=[0:3], left_bound=0, right_bound=3, level=3.
33: connectedNodes=(17, 19), range=[1:4], left_bound=1, right_bound=4, level=3.
34: connectedNodes=(18, 20), range=[2:5], left_bound=2, right_bound=5, level=3.
35: connectedNodes=(19, 21), range=[3:6], left_bound=3, right_bound=6, level=3.
36: connectedNodes=(20, 22), range=[4:7], left_bound=4, right_bound=7, level=3.
37: connectedNodes=(21, 23), range=[5:8], left_bound=5, right_bound=8, level=3.
38: connectedNodes=(22, 24), range=[6:9], left_bound=6, right_bound=9, level=3.
39: connectedNodes=(23, 25), range=[7:10], left_bound=7, right_bound=10, level=3.
40: connectedNodes=(24, 26), range=[8:11], left_bound=8, right_bound=11, level=3.
41: connectedNodes=(25, 27), range=[9:12], left_bound=9, right_bound=12, level=3.
42: connectedNodes=(26, 28), range=[10:13], left_bound=10, right_bound=13, level=3.
43: connectedNodes=(27, 29), range=[11:14], left_bound=11, right_bound=14, level=3.
44: connectedNodes=(28, 30), range=[12:15], left_bound=12, right_bound=15, level=3.
45: connectedNodes=(0, 33), range=[0:4], left_bound=0, right_bound=4, level=4.
46: connectedNodes=(16, 34), range=[0:5], left_bound=0, right_bound=5, level=4.
47: connectedNodes=(31, 35), range=[0:6], left_bound=0, right_bound=6, level=4.
48: connectedNodes=(32, 36), range=[0:7], left_bound=0, right_bound=7, level=4.
49: connectedNodes=(33, 37), range=[1:8], left_bound=1, right_bound=8, level=4.
50: connectedNodes=(34, 38), range=[2:9], left_bound=2, right_bound=9, level=4.
51: connectedNodes=(35, 39), range=[3:10], left_bound=3, right_bound=10, level=4.
52: connectedNodes=(36, 40), range=[4:11], left_bound=4, right_bound=11, level=4.
53: connectedNodes=(37, 41), range=[5:12], left_bound=5, right_bound=12, level=4.
54: connectedNodes=(38, 42), range=[6:13], left_bound=6, right_bound=13, level=4.
55: connectedNodes=(39, 43), range=[7:14], left_bound=7, right_bound=14, level=4.
56: connectedNodes=(40, 44), range=[8:15], left_bound=8, right_bound=15, level=4.
57: connectedNodes=(0, 49), range=[0:8], left_bound=0, right_bound=8, level=5.
58: connectedNodes=(16, 50), range=[0:9], left_bound=0, right_bound=9, level=5.
59: connectedNodes=(31, 51), range=[0:10], left_bound=0, right_bound=10, level=5.
60: connectedNodes=(32, 52), range=[0:11], left_bound=0, right_bound=11, level=5.
61: connectedNodes=(45, 53), range=[0:12], left_bound=0, right_bound=12, level=5.
62: connectedNodes=(46, 54), range=[0:13], left_bound=0, right_bound=13, level=5.
63: connectedNodes=(47, 55), range=[0:14], left_bound=0, right_bound=14, level=5.
64: connectedNodes=(48, 56), range=[0:15], left_bound=0, right_bound=15, level=5.
area:
65
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
17: connectedNodes=(2, 3), range=[2:3], left_bound=2, right_bound=3, level=2.
18: connectedNodes=(4, 5), range=[4:5], left_bound=4, right_bound=5, level=2.
19: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
20: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
21: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
22: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
23: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
24: connectedNodes=(16, 17), range=[0:3], left_bound=0, right_bound=3, level=3.
25: connectedNodes=(18, 19), range=[4:7], left_bound=4, right_bound=7, level=3.
26: connectedNodes=(20, 21), range=[8:11], left_bound=8, right_bound=11, level=3.
27: connectedNodes=(22, 23), range=[12:15], left_bound=12, right_bound=15, level=3.
28: connectedNodes=(24, 25), range=[0:7], left_bound=0, right_bound=7, level=4.
29: connectedNodes=(26, 27), range=[8:15], left_bound=8, right_bound=15, level=4.
30: connectedNodes=(28, 29), range=[0:15], left_bound=0, right_bound=15, level=5.
31: connectedNodes=(16, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
32: connectedNodes=(24, 4), range=[0:4], left_bound=0, right_bound=4, level=4.
33: connectedNodes=(32, 5), range=[0:5], left_bound=0, right_bound=5, level=5.
34: connectedNodes=(33, 6), range=[0:6], left_bound=0, right_bound=6, level=6.
35: connectedNodes=(7, 8), range=[7:8], left_bound=7, right_bound=8, level=2.
36: connectedNodes=(34, 35), range=[0:8], left_bound=0, right_bound=8, level=7.
37: connectedNodes=(20, 10), range=[8:10], left_bound=8, right_bound=10, level=3.
38: connectedNodes=(19, 37), range=[6:10], left_bound=6, right_bound=10, level=4.
39: connectedNodes=(33, 38), range=[0:10], left_bound=0, right_bound=10, level=6.
40: connectedNodes=(39, 11), range=[0:11], left_bound=0, right_bound=11, level=7.
41: connectedNodes=(40, 12), range=[0:12], left_bound=0, right_bound=12, level=8.
42: connectedNodes=(11, 22), range=[11:13], left_bound=11, right_bound=13, level=3.
43: connectedNodes=(22, 14), range=[12:14], left_bound=12, right_bound=14, level=3.
44: connectedNodes=(36, 9), range=[0:9], left_bound=0, right_bound=9, level=8.
45: connectedNodes=(39, 42), range=[0:13], left_bound=0, right_bound=13, level=7.
46: connectedNodes=(40, 43), range=[0:14], left_bound=0, right_bound=14, level=8.
area:
47
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(5, 6), range=[5:6], left_bound=5, right_bound=6, level=2.
17: connectedNodes=(9, 10), range=[9:10], left_bound=9, right_bound=10, level=2.
18: connectedNodes=(11, 12), range=[11:12], left_bound=11, right_bound=12, level=2.
19: connectedNodes=(13, 14), range=[13:14], left_bound=13, right_bound=14, level=2.
20: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
21: connectedNodes=(20, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
22: connectedNodes=(21, 3), range=[0:3], left_bound=0, right_bound=3, level=4.
23: connectedNodes=(22, 4), range=[0:4], left_bound=0, right_bound=4, level=5.
24: connectedNodes=(23, 5), range=[0:5], left_bound=0, right_bound=5, level=6.
25: connectedNodes=(24, 6), range=[0:6], left_bound=0, right_bound=6, level=7.
26: connectedNodes=(16, 7), range=[5:7], left_bound=5, right_bound=7, level=3.
27: connectedNodes=(18, 13), range=[11:13], left_bound=11, right_bound=13, level=3.
28: connectedNodes=(25, 7), range=[0:7], left_bound=0, right_bound=7, level=8.
29: connectedNodes=(26, 8), range=[5:8], left_bound=5, right_bound=8, level=4.
30: connectedNodes=(23, 29), range=[0:8], left_bound=0, right_bound=8, level=6.
31: connectedNodes=(30, 9), range=[0:9], left_bound=0, right_bound=9, level=7.
32: connectedNodes=(31, 10), range=[0:10], left_bound=0, right_bound=10, level=8.
33: connectedNodes=(17, 11), range=[9:11], left_bound=9, right_bound=11, level=3.
34: connectedNodes=(30, 33), range=[0:11], left_bound=0, right_bound=11, level=7.
35: connectedNodes=(34, 12), range=[0:12], left_bound=0, right_bound=12, level=8.
36: connectedNodes=(7, 8), range=[7:8], left_bound=7, right_bound=8, level=2.
37: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
38: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
39: connectedNodes=(34, 38), range=[0:13], left_bound=0, right_bound=13, level=8.
40: connectedNodes=(38, 37), range=[12:15], left_bound=12, right_bound=15, level=3.
41: connectedNodes=(38, 14), range=[12:14], left_bound=12, right_bound=14, level=3.
42: connectedNodes=(33, 40), range=[9:15], left_bound=9, right_bound=15, level=4.
43: connectedNodes=(18, 19), range=[11:14], left_bound=11, right_bound=14, level=3.
44: connectedNodes=(30, 42), range=[0:15], left_bound=0, right_bound=15, level=7.
45: connectedNodes=(34, 41), range=[0:14], left_bound=0, right_bound=14, level=8.
area:
46
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
17: connectedNodes=(2, 3), range=[2:3], left_bound=2, right_bound=3, level=2.
18: connectedNodes=(4, 5), range=[4:5], left_bound=4, right_bound=5, level=2.
19: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
20: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
21: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
22: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
23: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
24: connectedNodes=(16, 17), range=[0:3], left_bound=0, right_bound=3, level=3.
25: connectedNodes=(18, 19), range=[4:7], left_bound=4, right_bound=7, level=3.
26: connectedNodes=(20, 21), range=[8:11], left_bound=8, right_bound=11, level=3.
27: connectedNodes=(22, 23), range=[12:15], left_bound=12, right_bound=15, level=3.
28: connectedNodes=(24, 25), range=[0:7], left_bound=0, right_bound=7, level=4.
29: connectedNodes=(26, 27), range=[8:15], left_bound=8, right_bound=15, level=4.
30: connectedNodes=(28, 29), range=[0:15], left_bound=0, right_bound=15, level=5.
31: connectedNodes=(16, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
32: connectedNodes=(28, 8), range=[0:8], left_bound=0, right_bound=8, level=5.
33: connectedNodes=(9, 10), range=[9:10], left_bound=9, right_bound=10, level=2.
34: connectedNodes=(13, 14), range=[13:14], left_bound=13, right_bound=14, level=2.
35: connectedNodes=(24, 4), range=[0:4], left_bound=0, right_bound=4, level=4.
36: connectedNodes=(35, 5), range=[0:5], left_bound=0, right_bound=5, level=5.
37: connectedNodes=(36, 6), range=[0:6], left_bound=0, right_bound=6, level=6.
38: connectedNodes=(19, 20), range=[6:9], left_bound=6, right_bound=9, level=3.
39: connectedNodes=(36, 38), range=[0:9], left_bound=0, right_bound=9, level=6.
40: connectedNodes=(39, 10), range=[0:10], left_bound=0, right_bound=10, level=7.
41: connectedNodes=(40, 11), range=[0:11], left_bound=0, right_bound=11, level=8.
42: connectedNodes=(21, 12), range=[10:12], left_bound=10, right_bound=12, level=3.
43: connectedNodes=(20, 42), range=[8:12], left_bound=8, right_bound=12, level=4.
44: connectedNodes=(39, 42), range=[0:12], left_bound=0, right_bound=12, level=7.
45: connectedNodes=(42, 13), range=[10:13], left_bound=10, right_bound=13, level=4.
46: connectedNodes=(39, 45), range=[0:13], left_bound=0, right_bound=13, level=7.
47: connectedNodes=(46, 14), range=[0:14], left_bound=0, right_bound=14, level=8.
area:
48
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
17: connectedNodes=(16, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
18: connectedNodes=(17, 3), range=[0:3], left_bound=0, right_bound=3, level=4.
19: connectedNodes=(18, 4), range=[0:4], left_bound=0, right_bound=4, level=5.
20: connectedNodes=(19, 5), range=[0:5], left_bound=0, right_bound=5, level=6.
21: connectedNodes=(20, 6), range=[0:6], left_bound=0, right_bound=6, level=7.
22: connectedNodes=(21, 7), range=[0:7], left_bound=0, right_bound=7, level=8.
23: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
24: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
25: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
26: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
27: connectedNodes=(23, 24), range=[8:11], left_bound=8, right_bound=11, level=3.
28: connectedNodes=(25, 26), range=[12:15], left_bound=12, right_bound=15, level=3.
29: connectedNodes=(27, 28), range=[8:15], left_bound=8, right_bound=15, level=4.
30: connectedNodes=(7, 8), range=[7:8], left_bound=7, right_bound=8, level=2.
31: connectedNodes=(21, 30), range=[0:8], left_bound=0, right_bound=8, level=8.
32: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
33: connectedNodes=(32, 23), range=[6:9], left_bound=6, right_bound=9, level=3.
34: connectedNodes=(20, 33), range=[0:9], left_bound=0, right_bound=9, level=7.
35: connectedNodes=(9, 10), range=[9:10], left_bound=9, right_bound=10, level=2.
36: connectedNodes=(33, 10), range=[6:10], left_bound=6, right_bound=10, level=4.
37: connectedNodes=(20, 36), range=[0:10], left_bound=0, right_bound=10, level=7.
38: connectedNodes=(37, 11), range=[0:11], left_bound=0, right_bound=11, level=8.
39: connectedNodes=(11, 12), range=[11:12], left_bound=11, right_bound=12, level=2.
40: connectedNodes=(37, 39), range=[0:12], left_bound=0, right_bound=12, level=8.
41: connectedNodes=(13, 14), range=[13:14], left_bound=13, right_bound=14, level=2.
42: connectedNodes=(39, 13), range=[11:13], left_bound=11, right_bound=13, level=3.
43: connectedNodes=(37, 42), range=[0:13], left_bound=0, right_bound=13, level=8.
44: connectedNodes=(42, 14), range=[11:14], left_bound=11, right_bound=14, level=4.
45: connectedNodes=(32, 29), range=[6:15], left_bound=6, right_bound=15, level=5.
46: connectedNodes=(20, 45), range=[0:15], left_bound=0, right_bound=15, level=7.
47: connectedNodes=(37, 44), range=[0:14], left_bound=0, right_bound=14, level=8.
area:
48
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
17: connectedNodes=(2, 3), range=[2:3], left_bound=2, right_bound=3, level=2.
18: connectedNodes=(4, 5), range=[4:5], left_bound=4, right_bound=5, level=2.
19: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
20: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
21: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
22: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
23: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
24: connectedNodes=(16, 17), range=[0:3], left_bound=0, right_bound=3, level=3.
25: connectedNodes=(18, 19), range=[4:7], left_bound=4, right_bound=7, level=3.
26: connectedNodes=(20, 21), range=[8:11], left_bound=8, right_bound=11, level=3.
27: connectedNodes=(22, 23), range=[12:15], left_bound=12, right_bound=15, level=3.
28: connectedNodes=(24, 25), range=[0:7], left_bound=0, right_bound=7, level=4.
29: connectedNodes=(26, 27), range=[8:15], left_bound=8, right_bound=15, level=4.
30: connectedNodes=(28, 29), range=[0:15], left_bound=0, right_bound=15, level=5.
31: connectedNodes=(16, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
32: connectedNodes=(7, 8), range=[7:8], left_bound=7, right_bound=8, level=2.
33: connectedNodes=(9, 10), range=[9:10], left_bound=9, right_bound=10, level=2.
34: connectedNodes=(22, 14), range=[12:14], left_bound=12, right_bound=14, level=3.
35: connectedNodes=(24, 4), range=[0:4], left_bound=0, right_bound=4, level=4.
36: connectedNodes=(24, 18), range=[0:5], left_bound=0, right_bound=5, level=4.
37: connectedNodes=(36, 6), range=[0:6], left_bound=0, right_bound=6, level=5.
38: connectedNodes=(37, 32), range=[0:8], left_bound=0, right_bound=8, level=6.
39: connectedNodes=(38, 9), range=[0:9], left_bound=0, right_bound=9, level=7.
40: connectedNodes=(39, 10), range=[0:10], left_bound=0, right_bound=10, level=8.
41: connectedNodes=(33, 11), range=[9:11], left_bound=9, right_bound=11, level=3.
42: connectedNodes=(38, 41), range=[0:11], left_bound=0, right_bound=11, level=7.
43: connectedNodes=(42, 12), range=[0:12], left_bound=0, right_bound=12, level=8.
44: connectedNodes=(42, 22), range=[0:13], left_bound=0, right_bound=13, level=8.
45: connectedNodes=(42, 34), range=[0:14], left_bound=0, right_bound=14, level=8.
area:
46
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
1: connectedNodes=(None, None), range=[1:1], left_bound=1, right_bound=1, level=1.
2: connectedNodes=(None, None), range=[2:2], left_bound=2, right_bound=2, level=1.
3: connectedNodes=(None, None), range=[3:3], left_bound=3, right_bound=3, level=1.
4: connectedNodes=(None, None), range=[4:4], left_bound=4, right_bound=4, level=1.
5: connectedNodes=(None, None), range=[5:5], left_bound=5, right_bound=5, level=1.
6: connectedNodes=(None, None), range=[6:6], left_bound=6, right_bound=6, level=1.
7: connectedNodes=(None, None), range=[7:7], left_bound=7, right_bound=7, level=1.
8: connectedNodes=(None, None), range=[8:8], left_bound=8, right_bound=8, level=1.
9: connectedNodes=(None, None), range=[9:9], left_bound=9, right_bound=9, level=1.
10: connectedNodes=(None, None), range=[10:10], left_bound=10, right_bound=10, level=1.
11: connectedNodes=(None, None), range=[11:11], left_bound=11, right_bound=11, level=1.
12: connectedNodes=(None, None), range=[12:12], left_bound=12, right_bound=12, level=1.
13: connectedNodes=(None, None), range=[13:13], left_bound=13, right_bound=13, level=1.
14: connectedNodes=(None, None), range=[14:14], left_bound=14, right_bound=14, level=1.
15: connectedNodes=(None, None), range=[15:15], left_bound=15, right_bound=15, level=1.
16: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
17: connectedNodes=(16, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
18: connectedNodes=(17, 3), range=[0:3], left_bound=0, right_bound=3, level=4.
19: connectedNodes=(18, 4), range=[0:4], left_bound=0, right_bound=4, level=5.
20: connectedNodes=(19, 5), range=[0:5], left_bound=0, right_bound=5, level=6.
21: connectedNodes=(20, 6), range=[0:6], left_bound=0, right_bound=6, level=7.
22: connectedNodes=(21, 7), range=[0:7], left_bound=0, right_bound=7, level=8.
23: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
24: connectedNodes=(23, 8), range=[6:8], left_bound=6, right_bound=8, level=3.
25: connectedNodes=(20, 24), range=[0:8], left_bound=0, right_bound=8, level=7.
26: connectedNodes=(9, 10), range=[9:10], left_bound=9, right_bound=10, level=2.
27: connectedNodes=(25, 26), range=[0:10], left_bound=0, right_bound=10, level=8.
28: connectedNodes=(26, 11), range=[9:11], left_bound=9, right_bound=11, level=3.
29: connectedNodes=(24, 28), range=[6:11], left_bound=6, right_bound=11, level=4.
30: connectedNodes=(20, 29), range=[0:11], left_bound=0, right_bound=11, level=7.
31: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
32: connectedNodes=(30, 31), range=[0:13], left_bound=0, right_bound=13, level=8.
33: connectedNodes=(31, 14), range=[12:14], left_bound=12, right_bound=14, level=3.
34: connectedNodes=(29, 33), range=[6:14], left_bound=6, right_bound=14, level=5.
35: connectedNodes=(20, 34), range=[0:14], left_bound=0, right_bound=14, level=7.
36: connectedNodes=(35, 15), range=[0:15], left_bound=0, right_bound=15, level=8.
37: connectedNodes=(24, 9), range=[6:9], left_bound=6, right_bound=9, level=4.
38: connectedNodes=(20, 37), range=[0:9], left_bound=0, right_bound=9, level=7.
