# Use 0 iterations and 237.6049s to generate a full prefix circuitThe following are some prefix circuits under level bound 8 with corresponding area, where each line represents a node:
prefix circuit:
0: connectedNodes=(None, None), range=[0:0], left_bound=0, right_bound=0, level=1.
23: connectedNodes=(None, None), range=[23:23], left_bound=23, right_bound=23, level=1.
24: connectedNodes=(None, None), range=[24:24], left_bound=24, right_bound=24, level=1.
25: connectedNodes=(None, None), range=[25:25], left_bound=25, right_bound=25, level=1.
26: connectedNodes=(None, None), range=[26:26], left_bound=26, right_bound=26, level=1.
27: connectedNodes=(None, None), range=[27:27], left_bound=27, right_bound=27, level=1.
28: connectedNodes=(None, None), range=[28:28], left_bound=28, right_bound=28, level=1.
29: connectedNodes=(None, None), range=[29:29], left_bound=29, right_bound=29, level=1.
30: connectedNodes=(None, None), range=[30:30], left_bound=30, right_bound=30, level=1.
31: connectedNodes=(None, None), range=[31:31], left_bound=31, right_bound=31, level=1.
32: connectedNodes=(0, 1), range=[0:1], left_bound=0, right_bound=1, level=2.
33: connectedNodes=(2, 3), range=[2:3], left_bound=2, right_bound=3, level=2.
34: connectedNodes=(3, 4), range=[3:4], left_bound=3, right_bound=4, level=2.
35: connectedNodes=(4, 5), range=[4:5], left_bound=4, right_bound=5, level=2.
36: connectedNodes=(5, 6), range=[5:6], left_bound=5, right_bound=6, level=2.
37: connectedNodes=(6, 7), range=[6:7], left_bound=6, right_bound=7, level=2.
38: connectedNodes=(7, 8), range=[7:8], left_bound=7, right_bound=8, level=2.
39: connectedNodes=(8, 9), range=[8:9], left_bound=8, right_bound=9, level=2.
40: connectedNodes=(9, 10), range=[9:10], left_bound=9, right_bound=10, level=2.
41: connectedNodes=(10, 11), range=[10:11], left_bound=10, right_bound=11, level=2.
42: connectedNodes=(11, 12), range=[11:12], left_bound=11, right_bound=12, level=2.
43: connectedNodes=(12, 13), range=[12:13], left_bound=12, right_bound=13, level=2.
44: connectedNodes=(13, 14), range=[13:14], left_bound=13, right_bound=14, level=2.
45: connectedNodes=(14, 15), range=[14:15], left_bound=14, right_bound=15, level=2.
46: connectedNodes=(15, 16), range=[15:16], left_bound=15, right_bound=16, level=2.
47: connectedNodes=(16, 17), range=[16:17], left_bound=16, right_bound=17, level=2.
48: connectedNodes=(17, 18), range=[17:18], left_bound=17, right_bound=18, level=2.
49: connectedNodes=(18, 19), range=[18:19], left_bound=18, right_bound=19, level=2.
50: connectedNodes=(19, 20), range=[19:20], left_bound=19, right_bound=20, level=2.
51: connectedNodes=(20, 21), range=[20:21], left_bound=20, right_bound=21, level=2.
52: connectedNodes=(21, 22), range=[21:22], left_bound=21, right_bound=22, level=2.
53: connectedNodes=(22, 23), range=[22:23], left_bound=22, right_bound=23, level=2.
54: connectedNodes=(23, 24), range=[23:24], left_bound=23, right_bound=24, level=2.
55: connectedNodes=(24, 25), range=[24:25], left_bound=24, right_bound=25, level=2.
56: connectedNodes=(25, 26), range=[25:26], left_bound=25, right_bound=26, level=2.
57: connectedNodes=(26, 27), range=[26:27], left_bound=26, right_bound=27, level=2.
58: connectedNodes=(27, 28), range=[27:28], left_bound=27, right_bound=28, level=2.
59: connectedNodes=(28, 29), range=[28:29], left_bound=28, right_bound=29, level=2.
60: connectedNodes=(29, 30), range=[29:30], left_bound=29, right_bound=30, level=2.
61: connectedNodes=(30, 31), range=[30:31], left_bound=30, right_bound=31, level=2.
62: connectedNodes=(32, 2), range=[0:2], left_bound=0, right_bound=2, level=3.
63: connectedNodes=(32, 33), range=[0:3], left_bound=0, right_bound=3, level=3.
64: connectedNodes=(34, 36), range=[3:6], left_bound=3, right_bound=6, level=3.
65: connectedNodes=(35, 37), range=[4:7], left_bound=4, right_bound=7, level=3.
66: connectedNodes=(38, 40), range=[7:10], left_bound=7, right_bound=10, level=3.
67: connectedNodes=(39, 41), range=[8:11], left_bound=8, right_bound=11, level=3.
68: connectedNodes=(42, 44), range=[11:14], left_bound=11, right_bound=14, level=3.
69: connectedNodes=(43, 45), range=[12:15], left_bound=12, right_bound=15, level=3.
70: connectedNodes=(44, 46), range=[13:16], left_bound=13, right_bound=16, level=3.
71: connectedNodes=(45, 47), range=[14:17], left_bound=14, right_bound=17, level=3.
72: connectedNodes=(46, 48), range=[15:18], left_bound=15, right_bound=18, level=3.
73: connectedNodes=(47, 49), range=[16:19], left_bound=16, right_bound=19, level=3.
74: connectedNodes=(48, 50), range=[17:20], left_bound=17, right_bound=20, level=3.
75: connectedNodes=(49, 51), range=[18:21], left_bound=18, right_bound=21, level=3.
76: connectedNodes=(50, 52), range=[19:22], left_bound=19, right_bound=22, level=3.
77: connectedNodes=(51, 53), range=[20:23], left_bound=20, right_bound=23, level=3.
78: connectedNodes=(52, 54), range=[21:24], left_bound=21, right_bound=24, level=3.
79: connectedNodes=(53, 55), range=[22:25], left_bound=22, right_bound=25, level=3.
80: connectedNodes=(54, 56), range=[23:26], left_bound=23, right_bound=26, level=3.
81: connectedNodes=(55, 57), range=[24:27], left_bound=24, right_bound=27, level=3.
82: connectedNodes=(56, 58), range=[25:28], left_bound=25, right_bound=28, level=3.
83: connectedNodes=(57, 59), range=[26:29], left_bound=26, right_bound=29, level=3.
84: connectedNodes=(58, 60), range=[27:30], left_bound=27, right_bound=30, level=3.
85: connectedNodes=(59, 61), range=[28:31], left_bound=28, right_bound=31, level=3.
86: connectedNodes=(62, 34), range=[0:4], left_bound=0, right_bound=4, level=4.
87: connectedNodes=(63, 35), range=[0:5], left_bound=0, right_bound=5, level=4.
88: connectedNodes=(62, 64), range=[0:6], left_bound=0, right_bound=6, level=4.
89: connectedNodes=(63, 65), range=[0:7], left_bound=0, right_bound=7, level=4.
90: connectedNodes=(70, 74), range=[13:20], left_bound=13, right_bound=20, level=4.
91: connectedNodes=(71, 75), range=[14:21], left_bound=14, right_bound=21, level=4.
92: connectedNodes=(72, 76), range=[15:22], left_bound=15, right_bound=22, level=4.
93: connectedNodes=(73, 77), range=[16:23], left_bound=16, right_bound=23, level=4.
94: connectedNodes=(78, 82), range=[21:28], left_bound=21, right_bound=28, level=4.
95: connectedNodes=(79, 83), range=[22:29], left_bound=22, right_bound=29, level=4.
96: connectedNodes=(80, 84), range=[23:30], left_bound=23, right_bound=30, level=4.
97: connectedNodes=(81, 85), range=[24:31], left_bound=24, right_bound=31, level=4.
98: connectedNodes=(88, 38), range=[0:8], left_bound=0, right_bound=8, level=5.
99: connectedNodes=(89, 39), range=[0:9], left_bound=0, right_bound=9, level=5.
100: connectedNodes=(88, 66), range=[0:10], left_bound=0, right_bound=10, level=5.
101: connectedNodes=(89, 67), range=[0:11], left_bound=0, right_bound=11, level=5.
102: connectedNodes=(100, 42), range=[0:12], left_bound=0, right_bound=12, level=5.
103: connectedNodes=(101, 43), range=[0:13], left_bound=0, right_bound=13, level=5.
104: connectedNodes=(100, 68), range=[0:14], left_bound=0, right_bound=14, level=5.
105: connectedNodes=(101, 69), range=[0:15], left_bound=0, right_bound=15, level=5.
106: connectedNodes=(102, 70), range=[0:16], left_bound=0, right_bound=16, level=6.
107: connectedNodes=(103, 71), range=[0:17], left_bound=0, right_bound=17, level=6.
108: connectedNodes=(104, 72), range=[0:18], left_bound=0, right_bound=18, level=6.
109: connectedNodes=(105, 73), range=[0:19], left_bound=0, right_bound=19, level=6.
110: connectedNodes=(102, 90), range=[0:20], left_bound=0, right_bound=20, level=6.
111: connectedNodes=(103, 91), range=[0:21], left_bound=0, right_bound=21, level=6.
112: connectedNodes=(104, 92), range=[0:22], left_bound=0, right_bound=22, level=6.
113: connectedNodes=(105, 93), range=[0:23], left_bound=0, right_bound=23, level=6.
114: connectedNodes=(110, 78), range=[0:24], left_bound=0, right_bound=24, level=6.
115: connectedNodes=(111, 79), range=[0:25], left_bound=0, right_bound=25, level=6.
116: connectedNodes=(112, 80), range=[0:26], left_bound=0, right_bound=26, level=6.
117: connectedNodes=(113, 81), range=[0:27], left_bound=0, right_bound=27, level=6.
118: connectedNodes=(110, 94), range=[0:28], left_bound=0, right_bound=28, level=6.
119: connectedNodes=(111, 95), range=[0:29], left_bound=0, right_bound=29, level=6.
120: connectedNodes=(112, 96), range=[0:30], left_bound=0, right_bound=30, level=6.
121: connectedNodes=(113, 97), range=[0:31], left_bound=0, right_bound=31, level=6.
area:
122
